Data Through Date,Eligibility,Project Name,Solicitation Name,Inflation Adjustment,Fixed REC Price,Index (O)REC Strike Price,Incremental Economic Benefits Claimed,Project Met Economic Benefits Threshold,Renewable Technology,Generation Type,Type of Existing,Counterparty,Developer Name,Energy Storage Power Capacity  (MWac),Energy Storage Energy Capacity (MWh),NYISO Zone,PTID,Interconnection Queue Number,Permit Process,Regulatory Permitting,Article VII,ZIP Code,County/Province,State/Province,REDC,Project Status,Year of Commercial Operation,Year of Delivery Start Date,Contract Duration,New Renewable Capacity (MW),Bid Capacity (MW),Bid Quantity (MWh),Max Annual Contract Quantity (MWh),P10 Annual OREC Exceedance,P50 Generation calculated by NYSERDA (MWh/yr),Transmission Capacity (HVDC),Georeference,Normalized Capacity,Project Score,Household_Income,Environmental Score,Social Score
2024-12-11,Tier 1,Baron Winds I,RESRFP17-1,,18.778347826086957,70.02,Yes,,Land-based Wind,New,,Baron Winds LLC,RWE,96.13333333333334,75.42857142857143,Central,323822,396.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=15-f-0122,,14826,Steuben,NY,Southern Tier,Operational,2023.0,2023.0,20.0,121.8,121.8,354417.0,425300.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.08675213675213675,8.675213675213675,182146.0,8.675213675213675,5
2024-12-11,Tier 1,Greens Corners Solar,RESRFP19-1,,18.778347826086957,64.21,Yes,,Solar,New,,Greens Corners Solar LLC,Boralex,96.13333333333334,75.42857142857143,Mohawk Valley,,864.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-00982&CaseSearch=Search,,13601,Jefferson,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,120.0,120.0,194472.0,233366.0,4983863.444444444,3769500.0,1275.0,POINT (-75.91428 43.97586),0.08547008547008547,8.547008547008547,26187.0,8.547008547008547,90
2024-12-11,Tier 1,Tracy Solar Energy Center,RESRFP20-1,,18.778347826086957,60.69,Yes,,Solar,New,,"Tracy Solar Energy Center, LLC",EDF Renewables Development,5.0,20.0,Mohawk Valley,,774.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-00962&CaseSearch=Search,,13656,Jefferson,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,119.0,119.0,236634.0,283960.0,4983863.444444444,3769500.0,1275.0,POINT (-75.96182 44.19682),0.08475783475783476,8.475783475783476,44788.0,8.475783475783476,60
2024-12-11,Tier 1,Baron Winds II,RESRFP23-1,,18.778347826086957,94.57,,,Land Based Wind,New,,Baron Winds II LLC,RWE,96.13333333333334,75.42857142857143,Central,,396.0,Article 10,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=15-F-0122,,14572,Steuben,NY,Southern Tier,Under Development,2012.0689655172414,2026.0,20.0,117.0,117.0,324313.0,389175.0,4983863.444444444,3769500.0,1275.0,POINT (-77.58991 42.56779),0.08333333333333334,8.333333333333334,97196.0,8.333333333333334,10
2024-12-11,Tier 1,Baron Winds II,RESRFP17-1,,18.778347826086957,69.62,Yes,,Land Based Wind,New,,Baron Winds II LLC,RWE,96.13333333333334,75.42857142857143,Central,,396.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=15-f-0122,,14826,Steuben,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,20.0,112.5,112.5,272706.0,327247.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.08012820512820513,8.012820512820513,52585.0,8.012820512820513,45
2024-12-11,Non-Tier 1,High Sheldon,1851,,18.5,76.38644628099173,,,Land Based Wind,,,,,96.13333333333334,75.42857142857143,West,,887.891719745223,,,,14145,Wyoming,NY,Finger Lakes,Completed,2012.0,2012.0,10.0,112.5,106.9,228200.0,228200.0,4983863.444444444,3769500.0,1275.0,POINT (-78.44801 42.70145),0.08012820512820513,8.012820512820513,120933.0,8.012820512820513,5
2024-12-11,Tier 1,Gravel Road Solar,RESRFP22-1,,18.778347826086957,93.07,Yes,,Solar,New,,"Gravel Road Solar, LLC",Delaware River Solar,96.13333333333334,75.42857142857143,Central,,1236.0,ORES,,,13148,Seneca,NY,Finger Lakes,Under Development,2012.0689655172414,2026.0,20.0,112.0,112.0,183790.0,220548.0,4983863.444444444,3769500.0,1275.0,POINT (-76.80882 42.91054),0.07977207977207977,7.977207977207977,28586.0,7.977207977207977,90
2024-12-11,Tier 1,Bluestone Wind,RESRFP17-1,,18.778347826086957,67.0,Yes,,Land-based Wind,New,,"Bluestone Wind, LLC",Northland Power,96.13333333333334,75.42857142857143,Mohawk Valley,323821,579.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=16-F-0559,,13865,Broome,NY,Southern Tier,Operational,2023.0,2023.0,20.0,111.8,121.8,342600.0,411120.0,4983863.444444444,3769500.0,1275.0,POINT (-75.64093 42.07398),0.07962962962962963,7.962962962962964,33425.0,7.962962962962964,75
2024-12-11,Tier 1,Eight Point Wind,3257,,18.778347826086957,71.03,Yes,,Land-based Wind,New,,Eight Point Wind LLC,NextEra Energy Resources,96.13333333333334,75.42857142857143,Central,323820,422.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=16-F-0062,,14877,Steuben,NY,Southern Tier,Operational,2023.0,2023.0,20.0,111.2,101.2,313825.0,376590.0,4983863.444444444,3769500.0,1275.0,POINT (-77.66125 42.08494),0.07920227920227921,7.920227920227921,117784.0,7.920227920227921,5
2024-12-11,Tier 1,Rutland Center Solar 1,RESRFP20-1,,18.778347826086957,51.17,Yes,,Solar,New,,"Rutland Center Solar 1, LLC",Cypress Creek Renewables,96.13333333333334,75.42857142857143,Mohawk Valley,,1077.0,ORES,,,13601,Jefferson,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,110.2,110.2,208516.0,250219.0,4983863.444444444,3769500.0,1275.0,POINT (-75.91428 43.97586),0.0784900284900285,7.849002849002849,123510.0,7.849002849002849,5
2024-12-11,Tier 1,Valcour Bliss Windpark,RESRFP22-1,,18.778347826086957,75.5,Yes,,Land Based Wind,Existing,Repower,"Valcour Bliss NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,West,323608,172.0,ORES,,,14024,Wyoming,NY,Finger Lakes,Under Development,2012.0689655172414,2028.0,20.0,108.0,108.0,261473.0,313768.0,4983863.444444444,3769500.0,1275.0,POINT (-78.2584 42.59483),0.07692307692307693,7.6923076923076925,155133.0,7.6923076923076925,5
2024-12-11,Tier 1,Ball Hill,3084,,18.778347826086957,69.62,Yes,,Land-based Wind,New,,"Ball Hill Wind Energy, LLC",Northland Power,96.13333333333334,75.42857142857143,West,323825,505.0,SEQR,,,14062,Chautauqua,NY,Western New York,Operational,2023.0,2023.0,20.0,107.5,100.0,269877.0,323852.0,4983863.444444444,3769500.0,1275.0,POINT (-79.17639 42.46807),0.07656695156695158,7.656695156695157,107891.0,7.656695156695157,5
2024-12-11,Non-Tier 1,Chateaugay Wind Farm,1037,,17.75,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12920,Clinton,NY,North Country,Completed,2009.0,2009.0,10.0,106.5,101.2,204817.0,215058.0,4983863.444444444,3769500.0,1275.0,POINT (-74.08016 44.92649),0.07585470085470086,7.585470085470086,166530.0,7.585470085470086,5
2024-12-11,Tier 1,Number Three Wind Farm,3257,,18.778347826086957,74.63,Yes,,Land-based Wind,New,,Number Three Wind LLC,Invenergy,96.13333333333334,75.42857142857143,Mohawk Valley,323818,531.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=16-F-0328,,13367,Lewis,NY,North Country,Operational,2023.0,2023.0,20.0,103.9,105.8,278500.0,334200.0,4983863.444444444,3769500.0,1275.0,POINT (-75.4895 43.7871),0.07400284900284901,7.400284900284901,156881.0,7.400284900284901,5
2024-12-11,Tier 1,Valcour Altona Windpark,RESRFP22-1,,18.778347826086957,93.0,Yes,,Land Based Wind,Existing,Repower,"Valcour Altona NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,North,323606,174.0,ORES,,,12910,Clinton,NY,North Country,Under Development,2012.0689655172414,2028.0,20.0,103.5,103.5,219504.0,263404.0,4983863.444444444,3769500.0,1275.0,POINT (-73.65582 44.88942),0.07371794871794872,7.371794871794872,158268.0,7.371794871794872,5
2024-12-11,Non-Tier 1,Altona,1037,,17.55,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,North,323606,887.891719745223,,,,12910,Clinton,NY,North Country,Completed,2009.0,2009.0,10.0,102.0,96.9,179316.0,188282.0,4983863.444444444,3769500.0,1275.0,POINT (-73.65582 44.88942),0.07264957264957266,7.264957264957266,119140.0,7.264957264957266,5
2024-12-11,Tier 2,Moose River Hydro,T2RFP21-1,,7.97,76.38644628099173,,,Hydroelectric,,,EONY Generation Limited,EONY Generation Limited,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13368,Lewis,NY,North Country,Completed,1987.0,2021.0,3.0,101.46530769230769,12.2,53598.0,53598.0,4983863.444444444,3769500.0,1275.0,POINT (-75.36537 43.61971),0.07226873767258382,7.2268737672583825,64432.0,7.2268737672583825,30
2024-12-11,Maintenance,Lyons Falls Hydro,Tier 2 - Maintenance,,7.8,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,23570,887.891719745223,,,,13368,Lewis,NY,North Country,Completed,2019.0,2019.0,3.0,101.46530769230769,8.59,42590.0,42590.0,4983863.444444444,3769500.0,1275.0,POINT (-75.36537 43.61971),0.07226873767258382,7.2268737672583825,85874.0,7.2268737672583825,10
2024-12-11,Maintenance,Lyonsdale Biomass,RPS Maintenance,,33.49,76.38644628099173,,,Maintenance Biomass,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13368,Lewis,NY,North Country,Completed,2014.0,2015.0,3.0,101.46530769230769,22.0,131238.0,131238.0,4983863.444444444,3769500.0,1275.0,POINT (-75.36537 43.61971),0.07226873767258382,7.2268737672583825,83366.0,7.2268737672583825,10
2024-12-11,,New York Blade Facility,ORECRFP22-1,,18.778347826086957,76.38644628099173,,,,,,LM Blades Wind Power (USA) Inc.,LM Blades Wind Power (USA) Inc.,96.13333333333334,75.42857142857143,,,887.891719745223,,,,,,,,Cancelled,2012.0689655172414,2017.8164556962026,16.603571428571428,101.46530769230769,89.85276119402985,201901.7620817844,157734.43022315297,4983863.444444444,3769500.0,1275.0,,0.07226873767258382,7.2268737672583825,35949.0,7.2268737672583825,75
2024-12-11,Non-Tier 1,Dutch Hill*,1168,,16.5,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,323617,887.891719745223,,,,14826,Steuben,NY,Southern Tier,Completed,2009.0,2009.0,10.0,101.46530769230769,11.3,28200.0,28200.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.07226873767258382,7.2268737672583825,80903.0,7.2268737672583825,10
2024-12-11,,New York Nacelle Facility,ORECRFP22-1,,18.778347826086957,76.38644628099173,,,,,,GE Renewables North America LLC (Nacelles),GE Renewables North America LLC (Nacelles),96.13333333333334,75.42857142857143,,,887.891719745223,,,,,,,,Cancelled,2012.0689655172414,2017.8164556962026,16.603571428571428,101.46530769230769,89.85276119402985,201901.7620817844,157734.43022315297,4983863.444444444,3769500.0,1275.0,,0.07226873767258382,7.2268737672583825,112984.0,7.2268737672583825,5
2024-12-11,Maintenance,Lyonsdale,RPS Maintenance,,16.0,76.38644628099173,Yes,Yes,Maintenance Biomass,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13368,Lewis,NY,North Country,Completed,2007.0,2008.0,7.0,101.46530769230769,89.85276119402985,201901.7620817844,157734.43022315297,4983863.444444444,3769500.0,1275.0,POINT (-75.36537 43.61971),0.07226873767258382,7.2268737672583825,97225.0,7.2268737672583825,10
2024-12-11,Tier 4,Champlain Hudson Power Express (CHPE),T4RFP21-1,,18.778347826086957,76.38644628099173,,,Hydroelectric,,,H.Q. Energy Services (U.S.) Inc.,"Transmission Developers, Inc. (backed by Blackstone) and Hydro-Qu�bec",96.13333333333334,75.42857142857143,,,887.891719745223,Article 7,https://chpexpress.com/overview-of-public-documents/permits/,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=10-T-0139,,,,,Under Development,2012.0689655172414,2026.0,25.0,101.46530769230769,89.85276119402985,10402500.0,157734.43022315297,4983863.444444444,3769500.0,1250.0,,0.07226873767258382,7.2268737672583825,78176.0,7.2268737672583825,20
2024-12-11,Maintenance,Azure Mountain,RPS Maintenance,,20.0,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,12980,Franklin,NY,North Country,Completed,2012.0,2013.0,10.0,101.46530769230769,0.8,2500.0,2500.0,4983863.444444444,3769500.0,1275.0,POINT (-74.54633 44.67299),0.07226873767258382,7.2268737672583825,20620.0,7.2268737672583825,90
2024-12-11,,Port of Albany Port Infrastructure Investment Plan,ORECRFP20-1,,18.778347826086957,76.38644628099173,,,,,,Renewable Energy Shared Assets LLC,Renewable Energy Shared Assets LLC,96.13333333333334,75.42857142857143,,,887.891719745223,,,,,,,,Cancelled,2012.0689655172414,2017.8164556962026,16.603571428571428,101.46530769230769,89.85276119402985,201901.7620817844,157734.43022315297,4983863.444444444,3769500.0,1275.0,,0.07226873767258382,7.2268737672583825,105320.0,7.2268737672583825,5
2024-12-11,Tier 2,Talcville,T2RFP21-1,,8.0,76.38644628099173,,,Hydroelectric,,,Erie Boulevard Hydropower LP,Brookfield Renewable Trading and Marketing LP,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13635,St Lawrence,NY,North Country,Completed,1986.0,2021.0,3.0,101.46530769230769,1.1,4075.0,4075.0,4983863.444444444,3769500.0,1275.0,POINT (-75.24961 44.32655),0.07226873767258382,7.2268737672583825,88972.0,7.2268737672583825,10
2024-12-11,Maintenance,Black Brook Hydro_October 2021 Award,Tier 2 - Maintenance,,22.57,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12912,Clinton,NY,North Country,Operational,2021.0,2021.0,3.0,101.46530769230769,0.64,1851.0,1851.0,4983863.444444444,3769500.0,1275.0,POINT (-73.67684 44.44009),0.07226873767258382,7.2268737672583825,35215.0,7.2268737672583825,75
2024-12-11,Non-Tier 1,Higley Falls*,916,,2.49,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,24057,887.891719745223,,,,13625,St Lawrence,NY,North Country,Completed,2005.0,2006.0,1.0,101.46530769230769,89.85276119402985,8917.0,10255.0,4983863.444444444,3769500.0,1275.0,POINT (-74.94156 44.55449),0.07226873767258382,7.2268737672583825,141058.0,7.2268737672583825,5
2024-12-11,Maintenance,Kayuta Lake Hydro,Tier 2 - Maintenance,,11.62,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13338,Oneida,NY,Mohawk Valley,Completed,2018.0,2018.0,3.0,101.46530769230769,0.46,1897.0,1897.0,4983863.444444444,3769500.0,1275.0,POINT (-75.20483 43.44104),0.07226873767258382,7.2268737672583825,42879.0,7.2268737672583825,60
2024-12-11,Maintenance,Boralex Chateaugay,RPS Maintenance,,26.0,76.38644628099173,,,Maintenance Biomass,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12920,Franklin,NY,North Country,Completed,2006.0,2006.0,10.0,101.46530769230769,21.0,128000.0,128000.0,4983863.444444444,3769500.0,1275.0,POINT (-74.08016 44.92649),0.07226873767258382,7.2268737672583825,43289.0,7.2268737672583825,60
2024-12-11,Non-Tier 1,Browns Falls*,916,,1.6,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13670,St Lawrence,NY,North Country,Completed,2005.0,2006.0,1.0,101.46530769230769,89.85276119402985,978.0,1125.0,4983863.444444444,3769500.0,1275.0,POINT (-75.07083 44.18332),0.07226873767258382,7.2268737672583825,118335.0,7.2268737672583825,5
2024-12-11,Maintenance,Finger Lakes,Tier 2 - Maintenance,,12.64,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14850,Tompkins,NY,Southern Tier,Completed,2019.0,2019.0,3.0,101.46530769230769,0.15,625.0,625.0,4983863.444444444,3769500.0,1275.0,POINT (-76.49546 42.44051),0.07226873767258382,7.2268737672583825,171594.0,7.2268737672583825,5
2024-12-11,,South Brooklyn Marine Terminal,ORECRFP20-1,,18.778347826086957,76.38644628099173,,,,,,SBMT Asset LLC,SBMT Asset LLC,96.13333333333334,75.42857142857143,,,887.891719745223,,,,,,,,Under Development,2012.0689655172414,2017.8164556962026,16.603571428571428,101.46530769230769,89.85276119402985,201901.7620817844,157734.43022315297,4983863.444444444,3769500.0,1275.0,,0.07226873767258382,7.2268737672583825,74212.0,7.2268737672583825,20
2024-12-11,Tier 2,Baldwinsville,T2RFP21-1,,7.4,76.38644628099173,,,Hydroelectric,,,Erie Boulevard Hydropower LP,Brookfield Renewable Trading and Marketing LP,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,13027,Onondaga,NY,Central New York,Completed,1927.0,2021.0,3.0,101.46530769230769,0.6,2693.0,2693.0,4983863.444444444,3769500.0,1275.0,POINT (-76.33276 43.15867),0.07226873767258382,7.2268737672583825,27797.0,7.2268737672583825,90
2024-12-11,Tier 4,Clean Path NY (CPNY),T4RFP21-1,,18.778347826086957,76.38644628099173,,,Wind/Solar,,,Clean Path New York LLC,Forward Power (a joint venture of Invenergy and energyRe) and the New York Power Authority,1168.0,75.42857142857143,,,887.891719745223,Article 7,https://www.cleanpathny.com/public-documents,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=22-T-0558,,,,,Cancelled,2012.0689655172414,2017.8164556962026,25.0,101.46530769230769,89.85276119402985,7870865.0,157734.43022315297,4983863.444444444,3769500.0,1300.0,,0.07226873767258382,7.2268737672583825,102345.0,7.2268737672583825,5
2024-12-11,Maintenance,Kayuta Lake Hydro _July 2021 Award,Tier 2 - Maintenance,,18.88,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13338,Oneida,NY,Mohawk Valley,Operational,2022.0,2022.0,3.0,101.46530769230769,0.46,1681.0,1681.0,4983863.444444444,3769500.0,1275.0,POINT (-75.20483 43.44104),0.07226873767258382,7.2268737672583825,156977.0,7.2268737672583825,5
2024-12-11,Maintenance,Long Falls - Ampersand,Tier 2 - Maintenance,,18.778347826086957,76.38644628099173,,,Maintenance Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13619,Jefferson,NY,North Country,Under Development,2012.0689655172414,2017.8164556962026,3.0,101.46530769230769,0.33,201901.7620817844,8006.0,4983863.444444444,3769500.0,1275.0,POINT (-75.60618 43.98008),0.07226873767258382,7.2268737672583825,125086.0,7.2268737672583825,5
2024-12-11,Non-Tier 1,Howard*,2554,,37.0,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,323690,887.891719745223,,,,14823,Steuben,NY,Southern Tier,Completed,2013.0,2013.0,10.0,101.46530769230769,2.55,6359.0,6359.0,4983863.444444444,3769500.0,1275.0,POINT (-77.60504 42.27),0.07226873767258382,7.2268737672583825,95734.0,7.2268737672583825,10
2024-12-11,Non-Tier 1,Cohocton*,1168,,16.5,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14826,Steuben,NY,Southern Tier,Completed,2009.0,2009.0,10.0,101.46530769230769,26.3,65700.0,65700.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51062 42.50697),0.07226873767258382,7.2268737672583825,159291.0,7.2268737672583825,5
2024-12-11,Non-Tier 1,Bliss,1037,,14.85,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Genesee,323608,887.891719745223,,,,14024,Wyoming,NY,Finger Lakes,Completed,2008.0,2008.0,10.0,100.5,95.5,182590.0,191720.0,4983863.444444444,3769500.0,1275.0,POINT (-78.2584 42.59483),0.07158119658119659,7.158119658119659,43013.0,7.158119658119659,60
2024-12-11,Non-Tier 1,Clinton Wind,1037,,14.85,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12962,Clinton,NY,North Country,Completed,2008.0,2008.0,10.0,100.5,95.5,172140.0,180747.0,4983863.444444444,3769500.0,1275.0,POINT (-73.56636 44.69294),0.07158119658119659,7.158119658119659,183048.0,7.158119658119659,5
2024-12-11,Tier 1,Flint Mine Solar,RESRFP17-1,,18.778347826086957,90.77,Yes,,Solar,New,,"Flint Mine Solar, LLC",D. E. Shaw Renewable Investments,96.13333333333334,75.42857142857143,Hudson Valley,,637.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=18-F-0087,,12051,Greene,NY,Capital Region,Under Development,2012.0689655172414,2026.0,20.0,100.0,100.0,174412.0,209294.0,4983863.444444444,3769500.0,1275.0,POINT (-73.80015 42.34806),0.07122507122507123,7.122507122507122,73065.0,7.122507122507122,20
2024-12-11,Tier 1,Fort Edward Solar Farm,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Fort Edward Solar LLC,Boralex,96.13333333333334,75.42857142857143,Capital,,1042.0,ORES,,,12828,Washington,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,100.0,100.0,192720.0,231264.0,4983863.444444444,3769500.0,1275.0,POINT (-73.58658 43.26888),0.07122507122507123,7.122507122507122,171176.0,7.122507122507122,5
2024-12-11,Tier 1,Harvest Hills Solar 2,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,ConnectGen Cayuga County LLC,ConnectGen,96.13333333333334,75.42857142857143,Central,,1238.0,ORES,,,13071,Cayuga,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,100.0,100.0,202356.0,242827.0,4983863.444444444,3769500.0,1275.0,POINT (-76.53868 42.66918),0.07122507122507123,7.122507122507122,135688.0,7.122507122507122,5
2024-12-11,Tier 1,Mill Point Solar 2,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,ConnectGen Montgomery County LLC,ConnectGen,96.13333333333334,75.42857142857143,Mohawk Valley,,1231.0,ORES,,,12072,Montgomery,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,100.0,100.0,197100.0,236520.0,4983863.444444444,3769500.0,1275.0,POINT (-74.37026 42.94801),0.07122507122507123,7.122507122507122,47726.0,7.122507122507122,60
2024-12-11,Tier 1,SunEast Flat Creek Solar II,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,SunEast Flat Creek Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Capital,,1115.0,ORES,,,12166,Montgomery,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,100.0,100.0,193596.0,232315.0,4983863.444444444,3769500.0,1275.0,POINT (-74.51427 42.89135),0.07122507122507123,7.122507122507122,184781.0,7.122507122507122,5
2024-12-11,Tier 1,Alfred Oaks Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"Alfred Oaks Solar, LLC",Northland Power,20.0,40.0,Central,,1096.0,ORES,https://orespermits.ny.gov/Public/MatterManagement/CaseMaster.aspx?MatterSeq=64954&MNO=22-00030,,14806,Allegany,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,100.0,100.0,183960.0,220752.0,4983863.444444444,3769500.0,1275.0,POINT (-77.79301 42.16039),0.07122507122507123,7.122507122507122,184050.0,7.122507122507122,5
2024-12-11,Tier 1,Riverside Solar,RESRFP22-1,Yes,18.778347826086957,72.5,Yes,,Solar,New,,"Riverside Solar, LLC",AES Corporation,96.13333333333334,75.42857142857143,Mohawk Valley,,882.0,ORES,,,13622,Jefferson,NY,North Country,Under Development,2012.0689655172414,2028.0,20.0,100.0,100.0,201480.0,241776.0,4983863.444444444,3769500.0,1275.0,POINT (-76.13127 44.06767),0.07122507122507123,7.122507122507122,167166.0,7.122507122507122,5
2024-12-11,Tier 1,Bear Ridge Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"Bear Ridge Solar, LLC",Cypress Creek Renewables,96.13333333333334,75.42857142857143,West,,704.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-02104&CaseSearch=Search,,14094,Niagara,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,100.0,100.0,181332.0,217598.0,4983863.444444444,3769500.0,1275.0,POINT (-78.69511 43.16926),0.07122507122507123,7.122507122507122,86918.0,7.122507122507122,10
2024-12-11,Tier 1,Brookside Solar,RESRFP23-1,,18.778347826086957,98.42,,,Solar,New,,"Brookside Solar, LLC",AES Corporation,96.13333333333334,75.42857142857143,North,,880.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=21-00917,,12920,Franklin,NY,North Country,Under Development,2012.0689655172414,2027.0,20.0,100.0,100.0,184729.0,221674.0,4983863.444444444,3769500.0,1275.0,POINT (-74.08016 44.92649),0.07122507122507123,7.122507122507122,135920.0,7.122507122507122,5
2024-12-11,Tier 1,Valcour Wethersfield Windpark,RESRFP22-1,,18.778347826086957,75.5,Yes,,Land Based Wind,Existing,Repower,"Valcour Wethersfield NewCo, LLC",AES Corporation,96.13333333333334,75.42857142857143,Central,323626,177.0,ORES,,,14066,Wyoming,NY,Finger Lakes,Under Development,2012.0689655172414,2028.0,20.0,99.79,99.79,334439.0,401326.0,4983863.444444444,3769500.0,1275.0,POINT (-78.13413 42.64198),0.07107549857549858,7.107549857549858,54022.0,7.107549857549858,45
2024-12-11,Tier 1,High Bridge Wind and Battery,RESRFP18-1,,18.778347826086957,67.27,Yes,,Land Based Wind,New,,"High Bridge Wind, LLC",Northland Power,5.0,20.0,Mohawk Valley,,706.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=18-f-0262,,13780,Chenango,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,20.0,99.0,99.0,308737.0,370484.0,4983863.444444444,3769500.0,1275.0,POINT (-75.47839 42.42805),0.07051282051282051,7.051282051282051,90989.0,7.051282051282051,10
2024-12-11,Tier 1,Moraine Solar Energy Center,RESRFP20-1,,18.778347826086957,58.83,Yes,,Solar,New,,"Moraine Solar Energy, LLC",EDF Renewables Development,5.0,20.0,Central,,716.0,ORES,https://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=22-00024&CaseSearch=Search,,14807,Allegany,NY,Western New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,93.55,93.55,183568.0,220281.0,4983863.444444444,3769500.0,1275.0,POINT (-77.69597 42.39454),0.06663105413105413,6.663105413105414,140155.0,6.663105413105414,5
